CMDLINE /export/apps/opt/qiskit/0.34.2/envs/qiskit/bin/python3.10 spatial.py
MEM 19430.132812 1684769857.2063
MEM 19430.132812 1684769857.3091
MEM 19430.132812 1684769857.4100
MEM 19430.132812 1684769857.5110
MEM 19430.132812 1684769857.6120
MEM 19430.132812 1684769857.7130
MEM 19430.132812 1684769857.8141
MEM 19430.132812 1684769857.9150
MEM 19430.132812 1684769858.0160
MEM 19430.132812 1684769858.1170
MEM 19430.132812 1684769858.2180
MEM 19430.132812 1684769858.3192
MEM 19430.132812 1684769858.4200
MEM 19430.132812 1684769858.5210
MEM 19430.132812 1684769858.6220
MEM 19430.132812 1684769858.7230
MEM 19430.132812 1684769858.8240
MEM 19430.132812 1684769858.9250
MEM 19430.132812 1684769859.0260
MEM 19430.132812 1684769859.1270
MEM 19430.132812 1684769859.2280
MEM 19430.132812 1684769859.3290
MEM 19430.132812 1684769859.4300
MEM 19430.132812 1684769859.5310
MEM 19430.132812 1684769859.6320
MEM 19430.132812 1684769859.7330
MEM 19430.132812 1684769859.8340
MEM 19430.132812 1684769859.9350
MEM 19430.132812 1684769860.0420
MEM 19430.132812 1684769860.1430
MEM 19430.132812 1684769860.2440
MEM 19430.132812 1684769860.3450
MEM 19430.132812 1684769860.4460
MEM 19430.132812 1684769860.5470
MEM 19430.132812 1684769860.6480
MEM 19430.132812 1684769860.7490
MEM 19430.132812 1684769860.8500
MEM 19430.132812 1684769860.9510
MEM 19430.132812 1684769861.0630
MEM 19430.132812 1684769861.1640
MEM 19430.132812 1684769861.2650
MEM 19430.132812 1684769861.3660
MEM 19430.132812 1684769861.4670
MEM 19430.132812 1684769861.5680
MEM 19430.132812 1684769861.6770
MEM 19430.132812 1684769861.7819
MEM 19430.132812 1684769861.8832
MEM 19430.132812 1684769861.9840
MEM 19430.132812 1684769862.0850
MEM 19430.132812 1684769862.1860
MEM 19430.132812 1684769862.2870
MEM 19430.132812 1684769862.3880
MEM 19430.136719 1684769862.4890
MEM 19430.136719 1684769862.5900
MEM 19430.136719 1684769862.6910
MEM 19430.136719 1684769862.7920
MEM 19430.136719 1684769862.8930
MEM 19430.136719 1684769862.9940
MEM 19430.136719 1684769863.0950
MEM 19430.136719 1684769863.1960
MEM 19430.136719 1684769863.2970
MEM 19430.136719 1684769863.3974
MEM 19430.136719 1684769863.4980
MEM 19430.136719 1684769863.5990
MEM 19430.136719 1684769863.7000
MEM 19430.136719 1684769863.8031
MEM 19430.136719 1684769863.9040
MEM 19430.136719 1684769864.0050
MEM 19430.136719 1684769864.1060
MEM 19430.136719 1684769864.2070
MEM 19430.136719 1684769864.3074
MEM 19430.136719 1684769864.4080
MEM 19430.136719 1684769864.5091
MEM 19430.136719 1684769864.6100
MEM 19430.136719 1684769864.7110
MEM 19430.136719 1684769864.8120
MEM 19430.136719 1684769864.9130
MEM 19430.136719 1684769865.0140
MEM 19430.136719 1684769865.1150
MEM 19430.136719 1684769865.2160
MEM 19430.136719 1684769865.3170
MEM 19430.136719 1684769865.4180
MEM 19430.136719 1684769865.5190
MEM 19430.136719 1684769865.6200
MEM 19430.136719 1684769865.7210
MEM 19430.136719 1684769865.8220
MEM 19430.136719 1684769865.9240
MEM 19430.136719 1684769866.0250
MEM 19430.136719 1684769866.1260
MEM 19430.136719 1684769866.2610
MEM 19430.136719 1684769866.3672
MEM 19430.136719 1684769866.4675
MEM 19430.136719 1684769866.5677
MEM 19430.136719 1684769866.6680
MEM 19430.136719 1684769866.7682
MEM 19430.136719 1684769866.8685
MEM 19430.136719 1684769866.9688
MEM 19430.136719 1684769867.0770
MEM 19430.136719 1684769867.1780
MEM 19430.136719 1684769867.2802
MEM 19430.136719 1684769867.3821
MEM 19430.136719 1684769867.4830
MEM 19430.136719 1684769867.5840
MEM 19430.136719 1684769867.6850
MEM 19430.136719 1684769867.7910
MEM 19430.136719 1684769867.8960
MEM 19430.136719 1684769868.0020
MEM 19430.136719 1684769868.1040
MEM 19430.136719 1684769868.2060
MEM 19430.136719 1684769868.3070
MEM 19430.136719 1684769868.4100
MEM 19430.136719 1684769868.5119
MEM 19430.136719 1684769868.6131
MEM 19430.136719 1684769868.7140
MEM 19430.136719 1684769868.8151
MEM 19430.136719 1684769868.9160
MEM 19430.136719 1684769869.0181
MEM 19430.136719 1684769869.1213
MEM 19430.136719 1684769869.2219
MEM 19430.136719 1684769869.3230
MEM 19430.136719 1684769869.4240
MEM 19430.136719 1684769869.5250
MEM 19430.136719 1684769869.6350
MEM 19430.136719 1684769869.7360
MEM 19430.136719 1684769869.8400
MEM 19430.136719 1684769869.9410
MEM 19430.136719 1684769870.0450
MEM 19430.136719 1684769870.1453
MEM 19430.136719 1684769870.2461
MEM 19430.136719 1684769870.3471
MEM 19430.136719 1684769870.4480
MEM 19430.136719 1684769870.5490
MEM 19430.136719 1684769870.6500
MEM 19430.136719 1684769870.7510
MEM 19430.136719 1684769870.8520
MEM 19430.136719 1684769870.9530
MEM 19430.136719 1684769871.0540
MEM 19430.136719 1684769871.1550
MEM 19430.136719 1684769871.2560
MEM 19430.136719 1684769871.3616
MEM 19430.136719 1684769871.4850
MEM 19430.136719 1684769871.5868
MEM 19430.136719 1684769871.6880
MEM 19430.136719 1684769871.7890
MEM 19430.136719 1684769871.8900
MEM 19430.136719 1684769871.9910
MEM 19430.136719 1684769872.0920
MEM 19430.136719 1684769872.1930
MEM 19430.136719 1684769872.2940
MEM 19430.136719 1684769872.3950
MEM 19430.136719 1684769872.4960
MEM 19430.136719 1684769872.5970
MEM 19430.136719 1684769872.6980
MEM 19430.136719 1684769872.7990
MEM 19430.136719 1684769872.9000
MEM 19430.136719 1684769873.0010
MEM 19430.136719 1684769873.1020
MEM 19430.136719 1684769873.2030
MEM 19430.136719 1684769873.3040
MEM 19430.136719 1684769873.4052
MEM 19430.136719 1684769873.5081
MEM 19430.136719 1684769873.6090
MEM 19430.136719 1684769873.7100
MEM 19430.136719 1684769873.8110
MEM 19430.136719 1684769873.9120
MEM 19430.136719 1684769874.0130
MEM 19430.136719 1684769874.1140
MEM 19430.136719 1684769874.2150
MEM 19430.136719 1684769874.3160
MEM 19430.136719 1684769874.4170
MEM 19430.136719 1684769874.5180
MEM 19430.136719 1684769874.6190
MEM 19430.136719 1684769874.7200
MEM 19430.136719 1684769874.8210
MEM 19430.136719 1684769874.9220
MEM 19430.136719 1684769875.0230
MEM 19430.136719 1684769875.1240
MEM 19430.136719 1684769875.2250
MEM 19430.136719 1684769875.3260
MEM 19430.136719 1684769875.4270
MEM 19430.136719 1684769875.5280
MEM 19430.136719 1684769875.6290
MEM 19430.136719 1684769875.7310
MEM 19430.136719 1684769875.8320
MEM 19430.136719 1684769875.9330
MEM 19430.136719 1684769876.0340
MEM 19430.136719 1684769876.1350
MEM 19430.136719 1684769876.2360
MEM 19430.136719 1684769876.3370
MEM 19430.136719 1684769876.4380
MEM 19430.136719 1684769876.5390
MEM 19430.136719 1684769876.6510
MEM 19430.136719 1684769876.7520
MEM 19430.136719 1684769876.8530
MEM 19430.136719 1684769876.9540
MEM 19430.136719 1684769877.0550
MEM 19430.136719 1684769877.1561
MEM 19430.136719 1684769877.2570
MEM 19430.136719 1684769877.3600
MEM 19430.136719 1684769877.4630
MEM 19430.136719 1684769877.5671
MEM 19430.136719 1684769877.6720
MEM 19430.136719 1684769877.7760
MEM 19430.136719 1684769877.8800
MEM 19430.136719 1684769877.9840
MEM 19430.136719 1684769878.0880
MEM 19430.136719 1684769878.1910
MEM 19430.136719 1684769878.2950
MEM 19430.136719 1684769878.4000
MEM 19430.136719 1684769878.5029
MEM 19430.136719 1684769878.6110
MEM 19430.136719 1684769878.7120
MEM 19430.136719 1684769878.8130
MEM 19430.136719 1684769878.9137
MEM 19430.136719 1684769879.0149
MEM 19430.136719 1684769879.1160
MEM 19430.136719 1684769879.2170
MEM 19430.136719 1684769879.3181
MEM 19430.136719 1684769879.4190
MEM 19430.136719 1684769879.5200
MEM 19430.136719 1684769879.6240
MEM 19430.136719 1684769879.7310
MEM 19430.136719 1684769879.8400
MEM 19430.136719 1684769879.9409
MEM 19430.136719 1684769880.0420
MEM 19430.136719 1684769880.1430
MEM 19430.136719 1684769880.2440
MEM 19430.136719 1684769880.3450
MEM 19430.136719 1684769880.4530
MEM 19430.136719 1684769880.5540
MEM 19430.136719 1684769880.6570
MEM 19430.136719 1684769880.7580
MEM 19430.136719 1684769880.8590
MEM 19430.136719 1684769880.9700
MEM 19430.136719 1684769881.0710
MEM 19430.136719 1684769881.1720
MEM 19430.136719 1684769881.2751
MEM 19430.136719 1684769881.3760
MEM 19430.136719 1684769881.4770
MEM 19430.136719 1684769881.5791
MEM 19430.136719 1684769881.6878
MEM 19430.136719 1684769881.7889
MEM 19430.136719 1684769881.9460
MEM 19430.136719 1684769882.0470
MEM 19430.136719 1684769882.1480
MEM 19430.136719 1684769882.2490
MEM 19430.136719 1684769882.3500
MEM 19430.136719 1684769882.4510
MEM 19430.136719 1684769882.5520
MEM 19430.136719 1684769882.6530
MEM 19430.136719 1684769882.7540
MEM 19430.136719 1684769882.8550
MEM 19430.136719 1684769882.9560
MEM 19430.136719 1684769883.0570
MEM 19430.136719 1684769883.1633
MEM 19430.136719 1684769883.2640
MEM 19430.136719 1684769883.3651
MEM 19430.136719 1684769883.4655
MEM 19430.136719 1684769883.5660
MEM 19430.136719 1684769883.6670
MEM 19430.136719 1684769883.7680
MEM 19430.136719 1684769883.8690
MEM 19430.136719 1684769883.9700
MEM 19430.136719 1684769884.0710
MEM 19430.136719 1684769884.1720
MEM 19430.136719 1684769884.2791
MEM 19430.136719 1684769884.3809
MEM 19430.136719 1684769884.4820
MEM 19430.136719 1684769884.5830
MEM 19430.136719 1684769884.6840
MEM 19430.136719 1684769884.7850
MEM 19430.136719 1684769884.8860
MEM 19430.136719 1684769884.9901
MEM 19430.136719 1684769885.0910
MEM 19430.136719 1684769885.1920
MEM 19430.136719 1684769885.2930
MEM 19430.136719 1684769885.3940
MEM 19430.136719 1684769885.4951
MEM 19430.136719 1684769885.5960
MEM 19430.136719 1684769885.6971
MEM 19430.136719 1684769885.7980
MEM 19430.136719 1684769885.8990
MEM 19430.136719 1684769886.0000
MEM 19430.136719 1684769886.1080
MEM 19430.136719 1684769886.2090
MEM 19430.136719 1684769886.3101
MEM 19430.136719 1684769886.4110
MEM 19430.136719 1684769886.5150
MEM 19430.136719 1684769886.6160
MEM 19430.136719 1684769886.7170
MEM 19430.136719 1684769886.8190
MEM 19430.136719 1684769886.9200
MEM 19430.136719 1684769887.0280
MEM 19430.136719 1684769887.1400
MEM 19430.136719 1684769887.2410
MEM 19430.136719 1684769887.3420
MEM 19430.136719 1684769887.4430
MEM 19430.136719 1684769887.5440
MEM 19430.136719 1684769887.6450
MEM 19430.136719 1684769887.7460
MEM 19430.136719 1684769887.8470
MEM 19430.136719 1684769887.9480
MEM 19430.136719 1684769888.0490
MEM 19430.136719 1684769888.1500
MEM 19430.136719 1684769888.2550
MEM 19430.136719 1684769888.3560
MEM 19430.136719 1684769888.4565
MEM 19430.136719 1684769888.5570
MEM 19430.136719 1684769888.6582
MEM 19430.136719 1684769888.7589
MEM 19430.136719 1684769888.8600
MEM 19430.136719 1684769888.9660
MEM 19430.136719 1684769889.0722
MEM 19430.136719 1684769889.1730
MEM 19430.136719 1684769889.2740
MEM 19430.136719 1684769889.3750
MEM 19430.136719 1684769889.4772
MEM 19430.136719 1684769889.5788
MEM 19430.136719 1684769889.6800
MEM 19430.136719 1684769889.7810
MEM 19430.136719 1684769889.8850
MEM 19430.136719 1684769889.9860
MEM 19430.136719 1684769890.0930
MEM 19430.136719 1684769890.1970
MEM 19430.136719 1684769890.2980
MEM 19430.136719 1684769890.3990
MEM 19430.136719 1684769890.4997
MEM 19430.136719 1684769890.6010
MEM 19430.136719 1684769890.7020
MEM 19430.136719 1684769890.8030
MEM 19430.136719 1684769890.9040
MEM 19430.136719 1684769891.0050
MEM 19430.136719 1684769891.1090
MEM 19430.136719 1684769891.2100
MEM 19430.136719 1684769891.3191
MEM 19430.136719 1684769891.4240
MEM 19430.136719 1684769891.5302
MEM 19430.136719 1684769891.6351
MEM 19430.136719 1684769891.7400
MEM 19430.136719 1684769891.8480
MEM 19430.136719 1684769891.9590
MEM 19430.136719 1684769892.0660
MEM 19430.136719 1684769892.1720
MEM 19430.136719 1684769892.2763
MEM 19430.136719 1684769892.3900
MEM 19430.136719 1684769892.4912
MEM 19430.136719 1684769892.5928
MEM 19430.136719 1684769892.6940
MEM 19430.136719 1684769892.7950
MEM 19430.136719 1684769892.8954
MEM 19430.136719 1684769892.9960
MEM 19430.136719 1684769893.0990
MEM 19430.136719 1684769893.2010
MEM 19430.136719 1684769893.3014
MEM 19430.136719 1684769893.4016
MEM 19430.136719 1684769893.5020
MEM 19430.136719 1684769893.6030
MEM 19430.136719 1684769893.7040
MEM 19430.136719 1684769893.8080
MEM 19430.136719 1684769893.9090
MEM 19430.136719 1684769894.0100
MEM 19430.136719 1684769894.1110
MEM 19430.136719 1684769894.2140
MEM 19430.136719 1684769894.3144
MEM 19430.136719 1684769894.4151
MEM 19430.136719 1684769894.5159
MEM 19430.136719 1684769894.6170
MEM 19430.136719 1684769894.7179
MEM 19430.136719 1684769894.8189
MEM 19430.136719 1684769894.9199
MEM 19430.136719 1684769895.0209
MEM 19430.136719 1684769895.1249
MEM 19430.136719 1684769895.2259
MEM 19430.136719 1684769895.3309
MEM 19430.136719 1684769895.4318
MEM 19430.136719 1684769895.5329
MEM 19430.136719 1684769895.6339
MEM 19430.136719 1684769895.7349
MEM 19430.136719 1684769895.8429
MEM 19430.136719 1684769895.9519
MEM 19430.136719 1684769896.0529
MEM 19430.136719 1684769896.1555
MEM 19430.136719 1684769896.2558
MEM 19430.136719 1684769896.3570
MEM 19430.136719 1684769896.4580
MEM 19430.136719 1684769896.5590
MEM 19430.136719 1684769896.6600
MEM 19430.136719 1684769896.7630
MEM 19430.136719 1684769896.8631
MEM 19430.136719 1684769896.9639
MEM 19430.136719 1684769897.0649
MEM 19430.136719 1684769897.1719
MEM 19430.136719 1684769897.2789
MEM 19430.136719 1684769897.3799
MEM 19430.136719 1684769897.4809
MEM 19430.136719 1684769897.6421
MEM 19430.136719 1684769897.7429
MEM 19430.136719 1684769897.8509
MEM 19430.136719 1684769897.9512
MEM 19430.136719 1684769898.0530
MEM 19430.136719 1684769898.1590
MEM 19430.136719 1684769898.2649
MEM 19430.136719 1684769898.3699
MEM 19430.136719 1684769898.4763
MEM 19430.136719 1684769898.5770
MEM 19430.136719 1684769898.6809
MEM 19430.136719 1684769898.7813
MEM 19430.136719 1684769898.8820
MEM 19430.136719 1684769898.9829
MEM 19430.136719 1684769899.0839
MEM 19430.136719 1684769899.1859
MEM 19430.136719 1684769899.2869
MEM 19430.136719 1684769899.3879
MEM 19430.136719 1684769899.4889
MEM 19430.136719 1684769899.5899
MEM 19430.136719 1684769899.6909
MEM 19430.136719 1684769899.7939
MEM 19430.136719 1684769899.9019
MEM 19430.136719 1684769900.0029
MEM 19430.136719 1684769900.1082
MEM 19430.136719 1684769900.2084
MEM 19430.136719 1684769900.3090
MEM 19430.136719 1684769900.4100
MEM 19430.136719 1684769900.5110
MEM 19430.136719 1684769900.6120
MEM 19430.136719 1684769900.7130
MEM 19430.136719 1684769900.8133
MEM 19430.136719 1684769900.9140
MEM 19430.136719 1684769901.0150
MEM 19430.136719 1684769901.1159
MEM 19430.136719 1684769901.2170
MEM 19430.136719 1684769901.3180
MEM 19430.136719 1684769901.4250
MEM 19430.136719 1684769901.5330
MEM 19430.136719 1684769901.6352
MEM 19430.136719 1684769901.7358
MEM 19430.136719 1684769901.8360
MEM 19430.136719 1684769901.9390
MEM 19430.136719 1684769902.0400
MEM 19430.136719 1684769902.1410
MEM 19430.136719 1684769902.2419
MEM 19430.136719 1684769902.3460
MEM 19430.136719 1684769902.4480
MEM 19430.136719 1684769902.5490
MEM 19430.136719 1684769902.6530
MEM 19430.136719 1684769902.7576
MEM 19430.136719 1684769902.8690
MEM 19430.136719 1684769902.9699
MEM 19430.136719 1684769903.0710
MEM 19430.136719 1684769903.1720
MEM 19430.136719 1684769903.2730
MEM 19430.136719 1684769903.3740
MEM 19430.136719 1684769903.4750
MEM 19430.136719 1684769903.5759
MEM 19430.136719 1684769903.6770
MEM 19430.136719 1684769903.7780
MEM 19430.136719 1684769903.8790
MEM 19430.136719 1684769903.9820
MEM 19430.136719 1684769904.0829
MEM 19430.136719 1684769904.1840
MEM 19430.136719 1684769904.2850
MEM 19430.136719 1684769904.3870
MEM 19430.136719 1684769904.4970
MEM 19430.136719 1684769904.5979
MEM 19430.136719 1684769904.6990
MEM 19430.136719 1684769904.8000
MEM 19430.136719 1684769904.9010
MEM 19430.136719 1684769905.0020
MEM 19430.136719 1684769905.1030
MEM 19430.136719 1684769905.2040
MEM 19430.136719 1684769905.3050
MEM 19430.136719 1684769905.4060
MEM 19430.136719 1684769905.5070
MEM 19430.136719 1684769905.6080
MEM 19430.136719 1684769905.7090
MEM 19430.136719 1684769905.8100
MEM 19430.136719 1684769905.9110
MEM 19430.136719 1684769906.0120
MEM 19430.136719 1684769906.1130
MEM 19430.136719 1684769906.2140
MEM 19430.136719 1684769906.3150
MEM 19430.136719 1684769906.4160
MEM 19430.136719 1684769906.5170
MEM 19430.136719 1684769906.6179
MEM 19430.136719 1684769906.7190
MEM 19430.136719 1684769906.8200
MEM 19430.136719 1684769906.9210
MEM 19430.136719 1684769907.0220
MEM 19430.136719 1684769907.1230
MEM 19430.136719 1684769907.2240
MEM 19430.136719 1684769907.3250
MEM 19430.136719 1684769907.4259
MEM 19430.136719 1684769907.5350
MEM 19430.136719 1684769907.6360
MEM 19430.136719 1684769907.7370
MEM 19430.136719 1684769907.8380
MEM 19430.136719 1684769907.9390
MEM 19430.136719 1684769908.0620
MEM 19430.136719 1684769908.1630
MEM 19430.136719 1684769908.2640
MEM 19430.136719 1684769908.3650
MEM 19430.136719 1684769908.4660
MEM 19430.136719 1684769908.5670
MEM 19430.136719 1684769908.6680
MEM 19430.136719 1684769908.7690
MEM 19430.136719 1684769908.8700
MEM 19430.136719 1684769908.9770
MEM 19430.136719 1684769909.0850
MEM 19430.136719 1684769909.1930
MEM 19430.136719 1684769909.2940
MEM 19430.136719 1684769909.3950
MEM 19430.136719 1684769909.4960
MEM 19430.136719 1684769909.5970
MEM 19430.136719 1684769909.6980
MEM 19430.136719 1684769909.7990
MEM 19430.136719 1684769909.9000
MEM 19430.136719 1684769910.0010
MEM 19430.136719 1684769910.1020
MEM 19430.136719 1684769910.2030
MEM 19430.136719 1684769910.3035
MEM 19430.136719 1684769910.4040
MEM 19430.136719 1684769910.5130
MEM 19430.136719 1684769910.6180
MEM 19430.136719 1684769910.7190
MEM 19430.136719 1684769910.8200
MEM 19430.136719 1684769910.9210
MEM 19430.136719 1684769911.0260
MEM 19430.136719 1684769911.1270
MEM 19430.136719 1684769911.2320
MEM 19430.136719 1684769911.3330
MEM 19430.136719 1684769911.4340
MEM 19430.136719 1684769911.5343
MEM 19430.136719 1684769911.6384
MEM 19430.136719 1684769911.7450
MEM 19430.136719 1684769911.8459
MEM 19430.136719 1684769911.9470
MEM 19430.136719 1684769912.0480
MEM 19430.136719 1684769912.1490
MEM 19430.136719 1684769912.2570
MEM 19430.136719 1684769912.3580
MEM 19430.136719 1684769912.4590
MEM 19430.136719 1684769912.5600
MEM 19430.136719 1684769912.6610
MEM 19430.136719 1684769912.7620
MEM 19430.136719 1684769912.8630
MEM 19430.136719 1684769912.9640
MEM 19430.136719 1684769913.0650
MEM 19430.136719 1684769913.1660
MEM 19430.136719 1684769913.2800
MEM 19430.136719 1684769913.3810
MEM 19430.136719 1684769913.4820
MEM 19430.136719 1684769913.5864
MEM 19430.136719 1684769913.6920
MEM 19430.136719 1684769913.7930
MEM 19430.136719 1684769913.9030
MEM 19430.136719 1684769914.0040
MEM 19430.136719 1684769914.1050
MEM 19430.136719 1684769914.2125
MEM 19430.136719 1684769914.3130
MEM 19430.136719 1684769914.4140
MEM 19430.136719 1684769914.5150
MEM 19430.136719 1684769914.6160
MEM 19430.136719 1684769914.7170
MEM 19430.136719 1684769914.8180
MEM 19430.136719 1684769914.9190
MEM 19430.136719 1684769915.0200
MEM 19430.136719 1684769915.1210
MEM 19430.136719 1684769915.2220
MEM 19430.136719 1684769915.3230
MEM 19430.136719 1684769915.4240
MEM 19430.136719 1684769915.5250
MEM 19430.136719 1684769915.6260
MEM 19430.136719 1684769915.7270
MEM 19430.136719 1684769915.8280
MEM 19430.136719 1684769915.9290
MEM 19430.136719 1684769916.0300
MEM 19430.136719 1684769916.1310
MEM 19430.136719 1684769916.2320
MEM 19430.136719 1684769916.3330
MEM 19430.136719 1684769916.4340
MEM 19430.136719 1684769916.5350
MEM 19430.136719 1684769916.6360
MEM 19430.136719 1684769916.7370
MEM 19430.136719 1684769916.8380
MEM 19430.136719 1684769916.9389
MEM 19430.136719 1684769917.0400
MEM 19430.136719 1684769917.1410
MEM 19430.136719 1684769917.2420
MEM 19430.136719 1684769917.3430
MEM 19430.136719 1684769917.4440
MEM 19430.136719 1684769917.5450
MEM 19430.136719 1684769917.6460
MEM 19430.136719 1684769917.7470
